Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
944.0819878474724,15697.841905394978,3509.2005494506548,1.9827246880230185,91.09251136447736,2.425635964276401,109.71873451524472,492.0251490305902,124.68523602818836,0
866.4188316030974,15690.727039345244,3597.512059417344,2.1996588008595657,117.40941486596992,2.2477684330304126,149.00179533917677,496.3493394293819,136.0284424717797,1
895.0830186602625,15127.691877837158,3244.193852756043,1.751019076591079,110.86380711205838,2.745629791254645,157.8491203694104,473.4299544798075,121.4621479637756,0
978.8726639881736,14248.45984912009,3329.8929442505914,1.89016527382452,109.95973678846444,2.3814149355951457,150.39091689596364,508.83256933052144,101.21019055246173,0
871.1554065238425,14540.307704206787,3589.8947825664613,2.6362850814642846,101.33958380580236,2.6864040219907306,136.73670819747633,480.6127302756022,113.72972148169606,0
873.0120159845319,15370.412172710065,3736.128182490429,1.6141140213035623,99.08031533796954,2.727936171085923,143.96947408461307,487.325123137027,128.89856951785495,1
870.9159543025678,14778.477989435758,3484.1865316270887,1.4061173800412363,109.76431377198068,2.5787508672555504,138.50796283633218,527.533164516545,111.16077050171654,0
1053.944040422762,15652.170121439076,3620.649500114279,2.2616115928685168,124.92183998600689,1.937497783758419,126.8279347268103,457.4184693261188,121.84768650249023,0
952.5327198003806,14587.294735010522,3616.514263761761,1.368615112150718,72.92456144618822,2.52516175052828,121.60245671458142,498.0738861514186,125.87694901867812,0
971.0252123994928,15052.947226557617,3333.1353909016834,2.0043918274490737,108.80065962957342,2.5580219101569157,128.0264125313123,508.2211652194791,127.87276293122916,1
884.1795775152599,15276.625609992392,3416.979942207326,1.6913938766760193,85.18854275378284,2.259554823450698,165.9700267581444,507.44916427207954,129.68498802624876,0
849.7929616623966,16049.860894583258,3656.426000306292,0.9503218677904872,103.57661366631088,2.192210554755767,139.6803802130184,451.31075113989306,127.14549761463506,0
917.3251940865358,15743.623077667964,3358.042201553293,2.2079184181430302,121.96646054978956,3.123333275559533,157.3321249402761,547.3502803249186,127.07791614155018,0
833.8455103296251,15027.467055499925,3432.7226109177727,2.6168621391680964,111.27350089355484,2.733278818537681,148.114618584702,476.91000772965833,121.02814243155068,1
767.4515095803495,14327.064538263392,3529.1042395536483,2.042252572846431,95.23448576780758,2.798289648006287,145.492970299116,476.7719023278784,120.95027885272071,1
865.3547401102046,15105.641846139735,3275.30119335208,2.7944701642220413,76.15094491049418,2.279751440163696,158.8352129929896,516.5038544365364,126.44064922957224,0
892.4972206483736,16028.271782414771,3200.19680790832,1.8956658143897671,94.8409468686766,2.314490493986761,170.90920480964505,488.5628813818138,123.09555646767151,0
829.576935181822,15726.233767235371,3243.0831468600063,1.586944004142729,106.42301235011176,2.711300862956224,163.3175564741278,531.3516843569362,135.0519599887904,1
927.1280021792984,15092.340152932456,3370.0469546303466,1.876808298742726,106.386771398803,2.109667220082597,183.25862894379677,520.3390991268958,121.86068432470547,0
937.5693561685896,15223.858462905138,3002.438268692984,2.552916533147356,123.87967705524731,2.423657177006397,149.61755640292586,494.0429243935712,122.2578803408552,0
974.8022155744592,15535.075119158211,3738.109718868719,1.8736183724519075,91.29272228356258,2.406718745094672,162.85710987925896,484.3275581486747,107.67410935831084,0
916.438120515174,15163.93976207968,3473.987941289276,2.6816882567691698,101.2428569485085,2.2025418876686103,115.21149511535444,508.53700371423577,119.27652524849329,1
869.7192230131568,15126.582619018993,3487.9192541606185,1.4721802551007015,104.3235271420034,2.307650521180945,145.38427695794556,526.6696324755093,117.09969598533807,0
916.1359280169044,14536.323432904714,3482.15316915571,1.791284809005284,98.4803261768396,2.759031184056964,143.15390313101702,504.1946407555464,116.11492932881148,0
1036.0084583294808,14859.336221440892,3655.4814705529034,2.251626032374753,93.96161702506814,2.606131189267417,164.82639633815828,492.7225089113062,128.0898860922901,1
851.1222377600725,15184.821096099047,3442.392225215585,1.518674494040512,107.2244698522098,2.35481996651463,168.87195552545893,515.6368997193363,109.22256065069656,1
935.7000247046046,14372.855288415376,3452.688942556211,2.5125545762908867,99.47494931461348,2.369983129994154,140.96717821646106,489.934525039008,127.83465648324734,0
790.059702168996,14449.922883514151,3561.5225336378394,1.6471132584523174,90.8951329646848,2.307167085130016,116.48839100751812,466.5434831608724,125.2863481533456,0
846.6189785308703,14919.93360221668,3695.062491695596,2.395929655194034,101.36597395588753,2.4890259880369463,155.5503171776378,497.69403778989016,132.6257740696415,0
857.5077815267604,15097.368097359387,3304.055755056638,1.857452871478993,94.52592477233128,2.4257978838924528,153.20537714835154,477.4649834112837,111.99824701335896,1
832.7774744482862,14781.640131979702,3909.962419157185,2.0962984593656526,98.28326346075217,2.8942679727110736,145.0409158534422,486.9561591988335,125.74386351133876,0
887.0478927089648,15151.909297802438,3409.6101256176244,1.7000889883400754,96.06617702255345,3.1362980697535328,162.47051597651716,492.2370676438287,100.12689770273572,0
872.6570529379804,14995.349839430692,3480.4169507114198,1.8602462683517331,115.82116751303568,2.682384270101726,148.97528328935616,462.7249748924184,103.44360639829918,0
896.3994939209833,15120.376589744285,3943.7560466896266,1.3132985555151255,106.5953146958914,2.7307094966326826,151.85255175897848,521.0976148428784,109.61459142964245,1
871.7960684631636,15334.370827796256,3236.8368367144985,1.439124448572056,96.67420620150124,2.7175243133342524,140.49215515570916,481.9848009375811,144.48586988174057,1
806.4604039487072,14702.169352978251,3641.215782763026,2.1053004196488208,104.80586758427712,1.6678555180198251,184.7596997024704,488.9893215583508,134.65835978602962,0
857.1421221791859,15257.96960885205,3804.201245431876,1.8413247538787323,87.85193864111356,2.5490081064747403,174.18020397801993,513.4308879918503,132.36489512184176,1
858.0139078909611,16085.471358748906,2918.6023561356715,1.890566874132187,82.47622904859003,2.3649239836665186,196.91248323792885,508.2098035763751,117.57271410688972,0
931.7585900840984,14674.988032796551,3482.7860614418214,2.4868111247139235,111.56833781036988,3.225633333794039,117.70500275417338,483.3622027870234,122.28187288960956,0
983.6286193418852,14576.183035690456,3819.707622419268,1.645284421335762,90.5104717223132,2.667222567055356,140.2117153101116,510.4884599308516,110.79511212260422,0
892.216138230396,15233.846585882717,3551.5951962442364,1.9806285525052283,107.38237230816162,2.588653507477101,133.05052218869872,476.9469344928952,126.08491648678078,0
817.2571664067116,15138.688468979097,3525.2355807323934,2.132134135822818,108.76714186386116,1.9836767437118592,125.7851474674167,548.7058763267542,106.99549771078088,1
857.0821109909393,14888.398872682596,3799.4863366359255,2.531328645393763,109.58816306467672,2.4298306598639217,191.0902977880952,462.0010401468017,130.3297423491403,1
910.4191403973776,14820.115677105458,3337.397125547974,2.3733056823010785,93.1432508240987,2.893181773844039,166.6032274469261,532.056486753659,136.76423417844074,1
930.300497567282,15150.237179805414,3078.870611631935,1.3247220178285084,110.06606541032627,2.374665096245914,182.1613449434546,477.4993195530285,120.1879051130794,0
887.0204324318198,15104.829707637313,3389.9769434126924,2.2535101360676784,104.16801574483114,2.3079536629496165,169.060189964281,518.5228589278197,109.6991394509557,0
919.9568057176036,15408.944829012516,3396.9563212383514,2.6800579500901565,86.54790329191397,2.502318367952705,136.411100301645,494.1600891492596,120.34143893340212,0
919.6658919697186,14525.8259978879,3578.6614100010647,1.6935083643646551,118.33896546024376,2.0321692662621325,172.7291114864969,511.4610111714803,103.13123048626947,1
894.6484820022721,14725.63754612952,3655.869800781066,2.0279319699222484,88.85918641766912,2.405175111663108,134.23904753533984,515.0763873936255,121.86093020875936,1
873.511989811648,14607.55084345888,3393.7571410784803,2.0821473826852843,101.51403047951732,2.8871382224129047,177.04725091852302,524.6804727972243,122.62016574358476,1
942.0321774494362,14111.88238355084,3300.970303629324,2.21800288761129,116.92346572463204,2.616645673079114,150.4024225916172,455.6850675106285,114.22995560272796,0
888.4532734895661,15530.10495374944,3378.529113357558,1.6304856709883837,93.26209894340523,2.331420965842622,163.34130945456707,504.2334349011678,116.6001627764848,0
853.8383376944548,15050.928147630992,3306.867039295358,2.1339218189331666,88.09083494026274,2.659834962796787,132.06828918705617,527.4696141277503,138.7522538848339,1
833.4383523221111,15291.013283542365,3589.7271529029053,1.7294965671085505,95.6423550302938,2.5719618256854173,175.3742778915314,494.6387934630951,110.471389594137,0
876.5262807032524,14817.339224343945,3674.903414826505,1.8513119603784467,98.27370865709165,2.371109506441748,151.31577297297926,468.5923474967928,106.92901655600868,0
906.677045239114,15424.087106333334,3592.0543249964608,2.170912606977484,107.49282556879452,2.6868832091239923,130.54344214834086,487.81912536761854,127.40421214047753,0
847.0393239055525,15180.751762603051,3651.499029867497,2.244627267538164,105.18793017451722,2.61911400096472,140.8965643209247,474.361260747348,121.8700772147472,0
851.3465529559222,14897.76438950694,3422.351389295692,1.6692292787423542,96.42009565586665,3.157125100356527,149.8587419089834,490.1877970740864,134.09045966412089,0
919.5902002701272,15279.069757259253,3831.241650411459,1.2405151095933429,100.55002936033377,2.1928732156876447,117.97637602376854,524.4597250042705,139.62068361898528,1
951.4577818662822,16206.307710806455,3564.5949007235336,1.7152751127539447,87.90801288760395,2.7679565041621754,158.4464959489975,454.5001236114224,127.22996934624324,0
838.7117168498829,14885.304627965988,3630.995116844338,1.0767134760977914,97.1209392313208,2.80907490819087,129.85610024946044,487.6273979045028,128.98726774013645,1
849.5956844541298,14673.11683067559,3859.2721645853926,0.4147871320609722,87.34741590914786,3.137366868948704,142.26141106800105,515.157840295226,113.09987400185416,0
910.8716436589862,14860.119915752082,3321.9364303960256,2.3620682796572487,118.16755629575104,2.4450264270372157,137.75154218198264,506.4477789433012,120.17428952958102,1
837.4230287904778,15003.531579314087,3375.593038889124,1.7596760292558793,109.97265567658872,2.885674670308504,185.74479929209335,474.483038314897,123.26910864239174,1
969.1079495518763,14137.0966356047,3646.276050514999,2.170830115976313,105.05337147647349,2.7887507775859897,120.97547402197684,514.9867672474761,94.7654263748753,0
860.0851377730773,14789.619103159474,3492.9984779987526,2.007254499631327,93.19826523652048,2.296033438079144,157.83396032020946,512.3625039461438,130.65963719731826,0
935.4501878794256,14803.993680040436,3475.5885735757447,1.7819222792462577,104.91412756355528,2.1962066675670733,143.85903318149798,499.7697780894649,131.10499865647384,0
917.8556285755872,15197.335764911491,3544.108285402773,1.960884670470741,99.02474616254376,2.509655526111052,153.3730273522039,509.6974156260069,118.8701887689339,0
902.4430035162852,15618.71906734207,3601.2481978611854,2.030941676443568,94.93810938914665,2.040916259221064,170.59208722839386,474.9551026835998,131.2643371674603,0
906.4052207455396,14815.3614303769,3564.3357082753,2.074798978759394,101.4542721740576,2.053641488952813,158.56705827542896,473.8164513941707,119.87723466497825,1
949.9005054929826,14806.434675105244,3280.5263362057867,1.1864975395666255,90.21692050177502,2.3755251165639018,184.6808390884524,508.70263698906297,105.71932823894556,1
912.8014867156936,14990.369810132805,3600.048093887314,1.4678899965913257,101.13456040056552,2.1910911281100818,148.58189274945263,548.4956496354125,108.8176806064397,1
826.0544215612936,13735.219961152849,3451.3877602238267,2.252290907238695,104.2243497290144,2.3099231453518563,162.5118260501312,464.5639648055336,112.07996425904756,0
844.6832512996986,15619.141535716815,3451.323204124996,0.8040218978434881,87.29048278907717,2.783766446966392,166.19315060296483,504.4564371077792,119.2601521846373,0
873.487119081378,14935.731244280534,3330.629806774927,2.720972502900945,104.67950422131852,2.4253079034157974,142.49782010112872,467.08568390688606,122.75396234143209,1
877.9977756651508,15169.241921730843,3622.0432339178446,2.175185108193169,102.18963915855976,3.0326472547720145,144.68159851608897,472.6223540546712,120.53384272479022,0
857.1958087045566,14805.740773455556,3162.5311305778578,1.4569368504092952,100.34807540499833,2.701014901544657,134.68777685939625,458.2405013960877,116.34867062204216,0
888.2706433312427,15466.295415936544,3591.677340710297,2.712247910623474,113.59189494164023,2.596751398086971,155.90281958674834,515.096971535975,125.48463273540573,0
910.1731817933612,14794.592856022708,3529.617883959655,2.0643087252024834,84.93465969809601,2.62000000168407,173.7542676827691,587.4232764730508,117.46913158985888,0
924.5959585753252,14981.481601475794,3361.079926167371,1.88446526127116,104.41746736377556,2.464699809342144,158.18281845551988,470.5770546901239,107.74107736560056,0
822.1685413238048,15163.37238230116,3695.56310993724,1.6564929501502514,83.05744104004923,3.055612013444101,153.7726216313596,503.6237069750333,135.75720450373765,1
816.9519533242004,16044.769360847387,3348.647204596815,1.3326946965448836,97.11424882845898,2.1292890933851774,143.13616862626577,502.5491888790748,116.94690846481436,1
894.2631779266551,15640.508180867557,3220.576362977402,2.471394257070038,105.91136117923932,2.425982672765668,192.9659372757392,554.9353140669766,115.41601636787206,0
970.467372009279,15177.80667439283,3204.1111553720552,0.889789495532437,117.87346414429824,2.595085602095234,171.0063910455271,498.1359180059208,119.46787563727015,1
886.5062532353314,14686.641387705018,3580.0962773012657,1.7326216645778385,95.1574164806917,2.8047811670690668,145.53948637467195,532.5944036867114,131.82900489387524,0
954.7095759235474,14903.086930613596,3613.9520714397295,1.6746700863158082,86.79506556594968,2.435922027338487,147.05614498463976,484.0217972997951,112.65024898742736,1
861.501338447068,15155.654336721442,3482.381751194185,2.003136578092209,95.46108583846872,2.958499469045873,177.81287191899915,566.9934775139653,106.8571490219188,0
891.368635002959,15282.3029629468,3423.436562077406,2.0747280448316547,91.19988018309236,2.523974579122011,178.47907691082332,494.5479938715228,109.57071738191264,0
837.7672648344292,15354.151923600532,3354.3455595186774,2.1247740947990383,91.16280859308937,1.863973835463948,147.52215273529598,521.4163233227041,109.86394157645532,0
935.5807439044444,14840.47303216669,3279.266034293926,2.72605884959128,105.30894314215948,2.320108001553639,213.15542566088595,479.8607722588674,117.5893677753422,0
882.5371147840785,15018.9689177238,3278.56863663951,2.4189152676147403,79.50485483811676,2.629306887403268,140.49749443110792,524.2321866795245,120.80319572625211,1
906.2788226735772,14434.555782337042,3481.631047133009,1.8436657771338212,90.74607742357044,2.261531905899493,145.97160199846053,493.7851493271788,125.43339596999049,1
911.1942012139566,15106.646853686469,3339.435111209832,2.601225623991536,84.67481723170336,3.003924214666459,149.0246869631377,517.9725255588447,126.22379118473118,1
850.0822979630605,14909.387913390949,3416.957246418945,1.9755174845707748,85.61588833205441,1.9827814567395892,161.5112385166073,556.0558156421928,120.73886936124552,0
974.5363068424977,15061.77384797779,3548.6246917025787,2.5108114920365194,92.6651793332172,2.474098642525982,154.29965634909095,470.451616246489,104.59242191684638,0
952.682089830392,14266.23736712378,3265.224007118205,2.662638045218519,88.65979814065042,2.9626829882983907,164.49658746971664,485.273813153193,110.24467064385368,0
929.7578512718457,15949.940967447608,3583.921994404824,2.526945776147941,94.0017860608294,2.278891191654191,127.2872819048434,501.9437405037014,135.3018562379656,0
902.7862456144348,15414.737420965874,3598.28589054404,2.3654794881881083,96.18510585175908,2.2396073732415003,130.23994363994117,476.7559346559341,123.71053738215365,1
848.2378838790313,15046.422450570555,3492.1960961244918,1.8451751430059693,93.6906916626221,2.594301604939429,163.13858132684177,536.3627215796821,132.96256709748002,0
915.3649760438304,15162.1796408608,3638.544551023372,2.1443640015049183,88.03442071383313,2.48475976341414,146.66370518603213,519.3316536061454,118.39346713633924,1
855.0766009104482,14877.9597631629,3098.508627850998,1.6259519676891765,90.06406996068552,2.736487496990801,139.80212094268734,477.892959433046,112.24620970327392,1
853.6534764210959,14906.427867497723,3590.7017425108934,1.824575284961763,111.7718496318434,2.547428169573036,150.32748483862588,520.654879236847,133.84504962651033,1
866.5954773178476,15234.633794904265,3192.483040710165,1.4818453763131147,124.41221722471914,2.5019144622889944,170.30784657350446,533.3225951724393,114.53451703763524,0
931.6959511159006,14280.861010841316,3190.539202212327,1.7336372508915483,106.97974030130098,2.46520087830354,135.15343974246855,525.7481129054562,136.03701855466932,1
891.3526970038289,15097.512492014064,3576.261922452957,1.910374487321544,110.68792321394292,2.9361520711365654,112.34033106656548,466.5462121200954,102.0684649754585,0
877.7248739299614,14374.79613301514,3305.3242323945933,2.143387056191293,91.79121077590314,2.5162154988538004,149.9675656607324,483.1075676884288,118.65009772022938,1
899.1788551963624,15340.108052725223,3581.610569367351,3.092547447518056,113.02590396786232,2.9917769550225257,129.83133958937708,467.3409547082288,120.77885726980676,0
910.8229294790988,14624.104474952408,3877.537531468038,2.292649718258169,86.97155236475254,2.482818876753369,173.57686888051288,478.3295778615491,112.02514502656211,1
1092.6365745327362,14495.13464764503,3754.4707000213534,2.016203506670068,86.44029655140037,2.905920748049922,128.8935168281508,529.0379584629497,115.30270203510402,1
922.02373689802,15194.579597833965,3122.0701415807694,2.581129798752833,89.72076234989261,2.765576896259788,129.60397332610813,479.3664711552371,127.6921527722905,0
981.6205651965818,15097.192150788667,3307.4534869430777,1.549704823731969,111.0321757205366,2.6350466901839944,117.6165388696827,501.90150177913154,127.34425852809667,1
903.7047390209888,15038.425941479383,3666.038362372522,0.9142142976197762,104.8630999335022,2.7292639610016565,160.81179083624482,445.00488644903817,110.8436770364154,0
880.734320156912,14988.565968850558,3358.1117995144905,1.8637276393190956,111.96910948761352,2.846408130015016,146.03880473562188,484.8883298951164,137.18439615602713,0
955.9787455717288,14168.754005982162,3559.631693198105,1.389839655028012,97.24878571744954,2.853996558906936,113.68702048242363,506.7198490670315,117.5208397425699,1
909.8260584850736,15346.739455956997,3658.635137643736,1.3097006470501744,112.68583235647468,2.141744004576447,140.74526704007323,520.3291130577467,130.75390554416413,0
989.793883654776,15460.82505596223,3553.3636792590805,1.632441599637706,103.0645086296334,2.364939432500247,140.8372602031656,456.7597476285389,94.4745984797925,0
917.1362673188852,15246.0094239964,3260.060494326938,1.9329098946615375,112.27273822081264,2.851198488795298,129.97980911034372,520.1827036159826,136.71262460303635,0
772.3039432549023,15281.440430087176,3409.041056524461,1.7581914302222816,110.10839735020312,3.237961595508814,143.10033676085865,494.4028024083391,112.23137901378608,1
994.3092950605266,14717.876200671306,3558.4385456652744,1.970086928235048,98.23887566040138,2.02857400049851,138.03441331604304,437.8359465171054,116.53895728219985,0
937.1047686004654,14897.07028455983,3605.307336734461,2.611974376573002,99.32722535086464,2.7591770649887337,145.080093232886,506.6252531087106,123.1736263325536,0
917.0575987408322,14864.438199478716,3270.4617220368664,1.4231538593300708,97.38241709778906,2.410661153132812,135.530267551604,499.3723688785077,114.26296855707348,0
858.6384528223839,15119.184491367392,3492.485871004104,2.172026960781733,110.6014381867127,2.495331073338912,168.04182623176536,507.1549677701916,128.25557074869565,0
937.9577580151324,15426.987988276112,3280.896122230888,2.364259321757268,88.74345032199415,1.6170575303584802,155.37551578297283,477.6506369754483,113.53163695832376,0
905.3215113845948,14566.434892144547,3244.7391166923326,1.992950517046664,93.40251358746036,2.301749729256956,177.38189165525702,516.1463481647677,117.38219277657294,0
871.1548172168798,14339.988744389648,3591.1808390341407,1.9713046484992287,76.85955933999895,1.9572196856235229,163.27195737121525,465.8281547715095,121.075250004308,0
898.0745765249646,14832.96138451003,3141.378709493085,1.744919593174891,97.39963749819556,2.346817450210726,156.1809367004807,497.8109170435616,123.13241693693617,0
901.4372411467408,14701.24490265418,3487.0622789934964,1.847405577259624,92.339547975996,2.6925841388331104,131.99679544252675,505.48743690860766,114.77479070590364,0
944.4815397811718,14353.36352106442,3420.754064379648,1.31308258755067,111.24776719985812,2.588005610896895,155.47822173694357,563.5197243311286,145.80291898690774,0
983.885040703822,15041.91331396468,3402.345231509691,1.294471584466959,112.01931669539545,3.023757691081941,161.11652055150256,425.228310452508,129.4970038427787,0
910.7046872065102,14632.704211600976,3744.616613419065,0.9818897485720316,105.79346759756775,2.3566480447888627,137.99322681987024,495.9073354916715,141.3532112397596,0
892.0030735018287,15855.306686290962,3647.9306303449343,2.528907090410398,110.8151408629974,2.4882567919094973,165.97133346221182,513.0062483141759,112.86371106795532,0
934.302572999922,15448.419657932764,3587.462637407792,2.596556472925514,100.00755507454596,2.43068213894773,167.69685165602317,465.5077563389632,135.33012542249182,0
932.2742090570538,14584.777796721715,3276.090774323366,2.0156979327663884,89.01590782037448,2.4172145644911587,120.11472941867522,493.9004514374748,119.27177567409656,0
910.146151042565,14550.607975838437,3452.8060025578056,2.077662499599701,105.21449399059529,2.534191200438332,175.15226225153302,501.1269005414334,111.7503931340876,0
928.8278481527884,15396.744360276109,3545.799278491868,1.6603846734035224,102.49450945930072,2.387349987977329,151.26464293026203,545.2675668280071,130.6944738812419,0
866.1803848970366,15341.78466160024,3425.8834475198432,2.344582228537168,115.51245266427728,2.899129703313645,133.13403377430097,501.9735406842425,118.31662365762809,0
908.994707557674,14502.092302604886,3936.8193466760913,1.8264067524438687,95.00861048529634,2.2109810976404294,174.85653786653654,485.5484884719342,111.1467356778194,1
871.314999803071,15414.866208939588,3451.8669650939573,2.0078488979788798,107.07231373804277,2.7933616816633413,145.7551138032014,502.1386178164839,116.72674424927604,1
850.7136976832228,14983.38500467777,3556.7502047323,2.0339192569584688,111.52648103261691,2.4061968491040173,151.04914773778887,502.3123583414448,113.58584209976566,0
905.783731714643,14243.142803693589,3865.924040343217,1.889231701208131,121.05297429458312,2.1137184149040817,112.39128911873836,466.3125596765729,121.24663393407558,0
925.751763360433,15218.279902078832,3608.6958757340185,1.701685470694135,99.54745698035664,2.3042415120350066,140.10070898218598,531.8544993796919,102.28577448556156,1
951.514172701592,14607.00698368251,3355.201933651478,2.486028482869861,84.3185568657995,2.2801221885674394,118.25623860643093,447.73752626882106,100.67627912504192,0
883.145701444098,14747.126647869032,3771.316677165597,3.0413301610548986,83.72688272052685,2.441369546043171,163.53988194750107,512.9891878413091,128.64391497406666,0
954.575342596123,14590.371070139252,3377.175486998337,2.398997274806118,86.95410556199528,2.576419341214063,183.33326518455047,493.2900028458967,137.28329380566333,0
894.2730077373691,15041.219876467252,3310.850787860644,1.4971993121552671,100.01109944687292,2.0873097733640917,172.15442191964897,542.1694279252389,96.17237647926936,0
821.4749698188411,14882.689715021294,3377.7229505222745,2.2139071975764515,97.76527494763062,2.1193052268236503,183.30284765087563,532.4395087330561,121.69944711051482,0
908.5684140594984,14448.39581713916,3435.7514467764177,2.285589703109604,92.76035269532213,2.4845373374177044,132.19128494114676,505.6382532929827,129.7613869006692,0
902.9104359223,15214.408250165288,3117.5490049160444,2.1135172394324444,100.20417167212918,2.558034572497539,141.35397628380915,528.0396412200987,114.76295717110474,1
948.2043584144178,16492.629501301704,3218.6369981004923,1.5408939167451043,94.50210640361966,2.5270929397619306,158.3160545144089,479.4501154962082,124.45947777125303,1
838.8936095554027,15482.698742295586,3717.7539308433343,2.342794873149208,108.29323772582862,2.951518611582499,165.308043120267,463.1151452687574,125.79061572694673,0
957.9055436750034,13913.665226992982,3474.096550627312,1.9830373870360456,93.64458901184445,2.475073201677045,172.86723060411657,448.8613412546865,120.34393795307584,0
873.8569986423366,14773.95483358346,3454.5047480093185,2.817898903067908,98.1214059899128,3.195291036602164,142.17687255494317,500.9242140499385,122.59595646698952,1
867.6713557878737,14845.982857907127,3737.346924035466,2.318662341511536,83.66077040940712,2.734608216272238,159.9326922995979,507.0078524378473,114.0885317007439,0
920.2025428407268,16279.099642834126,3366.444088706223,1.8541206838707316,109.38640022678943,2.867180903271367,168.8743101151209,529.2951976718949,113.83972456282044,0
897.1527188139466,15821.33647662798,3457.3086441299124,2.216108345379627,103.0829206363882,2.18228886339637,157.90614505298663,511.9258326971946,122.15031942943456,0
899.5440501677898,14932.751607799131,3438.8761777863374,1.989377610361879,92.4513380342808,2.203886146319105,167.8375526914055,497.6422761209354,118.4067142249065,0
918.7028284923786,15198.963524973404,3436.352494451476,1.7382120057967083,115.72398210270327,2.541994628896406,142.38610752409815,495.45807524175774,116.7236656269004,0
867.3688010348804,15204.326405740336,3463.699367572867,2.421919754820869,101.44326471726036,2.1478380021081915,167.8340116213915,484.6912652131081,106.73122440632976,0
902.3490296882372,15670.225223011572,3349.512952529393,2.8595203064209107,111.65916520255224,2.9186302246597555,133.98819315303788,483.6120797246761,121.80468141831209,0
897.2852566741094,15252.735079583314,3393.5662873745623,1.2020530157129432,89.23618812597942,2.4907640492759757,145.4305491238092,493.5383513341977,118.86003447160374,0
916.2041984697396,14875.654436908226,3490.220563305179,1.5715740674361005,111.2493254530324,2.1053676078850465,161.3728923202554,467.73048549275336,114.6205603366686,1
885.5670680539931,15580.939151304096,3417.701371087564,1.5435945403517437,74.7772208251205,2.8141829225678388,173.87223510345177,456.8117560760352,125.9305405028302,0
938.5849355324171,15147.112064506748,3707.217530209251,1.7430496866755785,99.40345688007808,2.8627691941671816,108.70269444632716,490.4050320761576,116.88791710826318,0
919.6742692710876,14535.244569903794,3254.3112337468474,2.0080126411475803,105.81781770628362,2.754875359313985,141.87779285953192,473.1850033808273,116.88292407532784,0
909.338338223854,15336.43061798341,3755.903733952032,2.3222592458226456,97.58569435275008,2.4356387006446107,158.01283276679675,489.7897855135129,105.56071077507772,1
975.1699150883576,15080.009112926396,3555.471692392935,2.453981156813525,105.78928648571237,2.4176068751901107,160.6869442690757,536.3428251089729,109.55333469368756,1
865.9987639210755,14415.041582144857,3518.3504968896746,2.022179398757804,96.00100009890684,2.266187402421965,125.82282270758556,482.9194572925659,117.84169244563846,1
860.7005269746026,14651.614090785211,3792.4391877435273,1.574693373524026,98.27154325185889,2.348009549863624,106.0499798947594,549.9575670183409,125.37975969826488,0
900.2621849859091,15159.58725520959,3299.556596214655,1.4649042185528345,93.98873447331152,3.210786190243449,160.46647565457178,474.2535190468512,111.8618635807107,1
902.2785919951908,14786.821201897228,3611.310624906752,2.2574417980381862,104.52067838259671,2.664420077412151,141.29845516847368,501.7972932223851,123.80520305316304,1
830.0716213090429,14763.080326464542,3316.745179887255,2.740980384218268,100.0197684475581,2.638381625295349,159.6918275767855,499.9817455303313,125.64498204047496,1
912.19003568856,14997.201990585476,3212.818095226294,2.444576912393903,91.13959753021624,2.1533644618547023,154.38143125075337,508.20843743497113,108.72409048791236,0
935.4054338344296,15276.149968839762,3296.0609360582284,1.6990277790324115,85.04458463501797,2.2638891163200103,161.3951783940836,528.3264452075545,122.94830689209697,1
872.484742307729,15874.79195210271,3264.765332689044,1.9123527350479936,82.34612412970026,2.5714513918418884,119.88335189338758,495.64898925414735,123.67360349147486,0
891.3464087858065,15236.816038405726,3482.512934244564,2.428949412645672,82.4456210268929,1.8782934454912008,157.624893103242,538.1026407576469,111.3947613201876,1
943.287759708506,15426.38683756111,3707.675770203864,2.5359649326058986,119.422455947563,2.681093721688222,173.26001939410608,446.5365475404551,123.42099481557382,0
842.8514851084689,15346.552803631572,3486.273190782906,1.837965912395515,85.34326142657905,2.89295955083006,154.63461884060786,511.0977683901317,106.34204071949056,1
1028.667990162493,14652.643434455473,3550.5137691993245,2.3297256205568058,97.01179910970797,2.698760810019584,142.17950666268848,514.9946490792142,118.91383345061658,0
905.6758672625624,14500.348883852545,3442.290260824859,1.8297006465450691,94.03105215268027,3.2102243092081366,141.27473935639944,515.7781184076396,107.10323902038944,0
943.5033865344376,15395.185948025855,3487.1844471702566,2.645379212061214,87.30708894756896,2.067426893166457,110.41962613020576,486.2077581481088,123.30863531066912,0
930.5185132716732,14870.547513147962,3863.612384511565,2.9246810706931905,90.05644934369127,2.718038213920541,181.6898875031412,476.8687352857639,124.12071137066025,0
866.1538999847021,15245.487475819124,3489.519109884506,1.871829660813754,104.09438530642252,2.416933193269359,182.5286146921772,486.26946314962765,108.34558473778944,0
889.0164056081244,15834.952252175704,3279.027441387496,2.7266377380212723,117.15907631132694,2.587413695444784,168.5056378543366,466.7074961633518,118.92016313987388,0
900.7789523790734,14536.80943500923,3609.6639255109,2.276784765533897,93.04850641923127,2.546209552505076,149.1878753664294,538.8502144981526,119.27522280405964,0
859.0889658383264,14933.683126808712,3327.2234078820466,1.4027385301169826,93.4286503772194,2.8170174733841256,160.18590647284014,522.9631248312505,113.57872826168396,0
